x,y,id
79.257965,-57.12637,STU_ATH98_022SM
79.42262,-56.01102,STU_ATH98_023SM
78.611725,-57.139725,STU_ATH98_024SM
78.79067,-57.07159,STU_ATH98_025SM
79.44229,-55.985332,STU_ATH98_026SM
76.69919,-57.955235,STU_ATH98_027SM
75.91539,-58.521732,STU_ATH98_028SM
80.20775,-57.591854,STU_ATH98_029SM
55.620514,-31.48383,STU_ATH98_030SM
6.104169,6.458547,STU_ATH98_031SM
73.60659,-59.05695,STU_ATH98_032SM
28.684296,-43.483612,STU_ATH98_033SM
77.91492,-64.23396,STU_ATH98_034SM
39.83186,-49.49455,STU_ATH98_035SM
78.59079,-61.368984,STU_ATH98_036SM
35.73663,18.241013,STU_ATH98_037SM
78.81094,-60.20728,STU_ATH98_038SM
76.78682,-59.75866,STU_ATH98_039SM
79.82473,-60.878265,STU_ATH98_040SM
73.792915,-59.293644,STU_ATH98_041SM
78.613655,-61.910564,STU_ATH98_042SM
76.98618,-58.8651,STU_ATH98_043SM
28.922775,-45.147545,STU_ATH98_044SM
74.02892,-59.162228,STU_ATH98_045SM
75.85338,-57.542908,STU_ATH98_046SM
78.12414,-64.04202,STU_ATH98_047SM
78.906105,-59.831875,STU_ATH98_048SM
76.98836,-64.63851,STU_ATH98_049SM
66.389114,-33.88081,STU_ATH98_050SM
77.105194,-65.279854,STU_ATH98_051SM
78.70513,-60.460396,STU_ATH98_052SM
78.71949,-57.620632,STU_ATH98_053SM
9.953187,19.3169,STU_ATH98_054SM
35.675804,18.08776,STU_ATH98_055SM
35.654083,18.1125,STU_ATH98_056SM
36.00584,16.885223,STU_ATH98_057SM
35.900364,16.646832,STU_ATH98_058SM
35.828896,16.545406,STU_ATH98_059SM
79.26188,-58.689915,STU_ATH98_060SM
74.22449,-58.64426,STU_ATH98_061SM
35.63454,18.231937,STU_ATH98_062SM
33.77509,17.614344,STU_ATH98_063SM
35.929478,16.71689,STU_ATH98_064SM
36.374794,16.11466,STU_ATH98_065SM
36.060844,15.718401,STU_ATH98_066SM
35.863598,16.494152,STU_ATH98_067SM
35.99447,16.806238,STU_ATH98_068SM
35.878033,16.98483,STU_ATH98_069SM
36.04164,17.031265,STU_ATH98_070SM
35.746563,17.958439,STU_ATH98_071SM
35.691013,18.040043,STU_ATH98_072SM
72.54422,-58.813286,STU_ATH98_073SM
79.994934,-59.21686,STU_ATH98_075SM
38.842396,-48.517487,STU_ATH98_076SM
66.31874,-34.086365,STU_ATH98_077SM
77.957466,-57.054848,STU_ATH98_078SM
67.31201,-33.61609,STU_ATH98_079SM
7.23251,-45.274567,STU_ATH98_080SM
73.05337,-58.790188,STU_ATH98_081SM
67.722015,-34.57511,STU_ATH98_082SM
75.731476,-57.510456,STU_ATH98_083SM
76.759964,-54.75875,STU_ATH98_084SM
75.47882,-63.613476,STU_ATH98_085SM
66.57612,-34.654926,STU_ATH98_086SM
76.15262,-64.45988,STU_ATH98_088SM
17.208776,48.192,STA_ART_001SM
18.492405,48.47427,STA_ART_002SM
17.044592,48.225105,STA_ART_003SM
18.19688,48.12586,STA_ART_004SM
18.413076,48.298107,STA_ART_005SM
14.519847,52.366013,STA_ART_006SM
17.033998,48.23245,STA_ART_007SM
15.662304,-16.873611,STA_ART_008SM
-8.354199,-44.40655,STA_ART_009SM
18.016436,47.47917,STA_ART_010SM
15.257754,-18.109356,STA_ART_011SM
18.271164,48.17112,STA_ART_012SM
18.110323,48.090626,STA_ART_013SM
18.348715,48.29098,STA_ART_014SM
14.765352,-18.152601,STA_ART_015SM
18.17854,48.140762,STA_ART_016SM
13.501026,-19.927021,STA_ART_017SM
15.030911,-18.151968,STA_ART_018SM
-8.349383,-44.391335,STA_ART_019SM
13.347575,-19.910074,STA_ART_020SM
-59.86249,24.03679,STA_ART_021SM
19.886305,-9.941738,STA_ART_022SM
14.7448845,-20.622236,STA_ART_023SM
4.3654423,-21.604704,STA_ART_024SM
15.28603,-20.456139,STA_ART_025SM
14.53365,-18.250479,STA_ART_026SM
14.118991,-18.211185,STA_ART_027SM
14.734699,-20.63792,STA_ART_028SM
3.5002298,-11.695115,STA_ART_029SM
17.371502,48.159542,STA_ART_030SM
76.790375,-65.6768,STU_ATH_001SM
76.780556,-65.88559,STU_ATH_002SM
79.70193,-60.725937,STU_ATH_003SM
76.52518,-66.45182,STU_ATH_004SM
77.033516,-65.10529,STU_ATH_005SM
79.77896,-61.248352,STU_ATH_006SM
77.45372,-65.68379,STU_ATH_007SM
76.76363,-65.59664,STU_ATH_008SM
76.7989,-65.8572,STU_ATH_009SM
67.29097,-32.717495,STU_ATH_010SM
5.85523,-39.369854,STU_ATH_011SM
28.022755,-45.741436,STU_ATH_012SM
-21.122854,94.21737,STU_ATH_013SM
61.45579,-43.489105,STU_ATH_014SM
3.8726032,59.29674,STU_ATH_015SM
73.19351,-61.87987,STU_ATH_016SM
75.68123,-61.22141,STU_ATH_017SM
56.748245,-30.297657,STU_ATH_018SM
61.781113,-44.00503,STU_ATH_019SM
36.136322,16.280272,STU_ATH_020SM
75.76639,-57.829174,STU_ATH_021SM
2.0498726,-10.848651,STU_ATH_022SM
39.864586,-48.164642,STU_ATH_023SM
61.270226,-43.69428,STU_ATH_024SM
75.77572,-61.310028,STU_ATH_025SM
76.38173,-62.247543,STU_ATH_026SM
74.8301,-57.26683,STU_ATH_027SM
73.3286,-58.373596,STU_ATH_028SM
74.67362,-56.66712,STU_ATH_029SM
78.449104,-60.543663,STU_ATH_030SM
-0.90881544,1.674451,STU_ATH_031SM
39.25518,-48.42452,STU_ATH_032SM
-34.097515,-41.592617,STU_ATH_033SM
40.37887,-47.573135,STU_ATH_034SM
36.026424,16.860077,STU_ATH_035SM
60.496395,-42.880436,STU_ATH_036SM
39.365532,-49.13735,STU_ATH_037SM
18.385822,-34.87733,STU_ATH_038SM
1.4323716,60.8429,STU_ATH_039SM
75.26934,-59.285343,STU_ATH_040SM
76.606895,-65.45894,STU_ATH_041SM
40.06362,-48.133255,STU_ATH_042SM
61.13183,-44.201424,STU_ATH_043SM
78.12023,-56.418087,STU_ATH_044SM
37.446957,-22.506145,STU_ATH_045SM
40.647842,-47.078945,STU_ATH_046SM
76.98658,-58.586643,STU_ATH_048SM
55.05245,-29.371586,STU_ATH_049SM
75.64972,-60.15233,STU_ATH_050SM
73.63401,-60.218536,STU_ATH_051SM
61.881355,-44.098175,STU_ATH_052SM
76.062485,-58.51744,STU_ATH_053SM
75.35313,-59.677917,STU_ATH_054SM
62.02059,-43.860756,STU_ATH_055SM
76.77385,-57.699802,STU_ATH_056SM
39.211857,-48.838234,STU_ATH_057SM
75.77157,-58.39327,STU_ATH_058SM
78.172134,-57.077354,STU_ATH_059SM
62.77297,-45.56204,STU_ATH_060SM
62.325954,-43.820026,STU_ATH_061SM
-7.0411,-13.264759,STU_ATH_062SM
78.329025,-56.48016,STU_ATH_063SM
75.3794,-61.288605,STU_ATH_064SM
74.058525,-59.10973,STU_ATH_065SM
7.542443,-48.301403,STU_ATH_066SM
75.57487,-56.88324,STU_ATH_067SM
78.09571,-62.54542,STU_ATH_068SM
86.00854,-8.945162,STU_ATH_069SM
76.6996,-58.569286,STU_ATH_070SM
72.501564,-53.72828,STU_ATH_071SM
84.67143,-9.4201565,STU_ATH_072SM
35.292984,18.23009,STU_ATH_073SM
78.48467,-61.328022,STU_ATH_074SM
55.41711,-27.378397,STU_ATH_075SM
75.658516,-61.27391,STU_ATH_076SM
27.648863,-42.688435,STU_ATH_077SM
76.62673,-54.723644,STU_ATH_078SM
78.41814,-61.137417,STU_ATH_079SM
77.94908,-63.24415,STU_ATH_080SM
65.16077,-41.900227,STU_ATH_081SM
39.292225,-48.66151,STU_ATH_082SM
56.96821,-30.458086,STU_ATH_083SM
76.662315,-61.489655,STU_ATH_084SM
75.80603,-61.059578,STU_ATH_085SM
39.032013,-48.530468,STU_ATH_086SM
76.19369,-57.912766,STU_ATH_087SM
39.361946,-48.745766,STU_ATH_088SM
78.83869,-60.25943,STU_ATH_089SM
76.422295,-65.742325,STU_ATH_090SM
57.01668,-30.495579,STU_ATH_091SM
72.47961,-53.69853,STU_ATH_092SM
76.584885,-66.26059,STU_ATH_093SM
74.35909,-56.210777,STU_ATH_094SM
24.581656,-48.68671,STU_ATH_095SM
72.456665,-53.674347,STU_ATH_096SM
17.195477,-10.954985,STU_ATH_097SM
76.05643,-59.682934,STU_ATH_098SM
76.20348,-62.175556,STU_ATH_099SM
66.19566,-33.798527,STU_ATH_100SM
78.81234,-60.129333,STU_ATH_101SM
76.60953,-59.23248,STU_ATH_102SM
79.832344,-60.68855,STU_ATH_103SM
73.96602,-60.1899,STU_ATH_104SM
64.093956,-44.055397,STU_ATH_105SM
34.093323,-46.062946,STU_ATH4_001SM
24.748688,-48.759323,STU_ATH4_002SM
66.40652,-42.047523,STU_ATH4_003SM
75.720825,-61.5662,STU_ATH4_004SM
78.46616,-57.337746,STU_ATH4_005SM
8.812345,-1.7894381,STU_ATH4_006SM
37.271175,-22.207733,STU_ATH4_007SM
78.68239,-57.801037,STU_ATH4_008SM
76.59448,-57.829826,STU_ATH4_009SM
36.020706,16.903316,STU_ATH4_010SM
35.73353,15.66658,STU_ATH4_011SM
5.1781764,14.970055,STU_ATH4_012SM
79.56645,-63.242977,STU_ATH4_013SM
35.802624,18.054268,STU_ATH4_014SM
77.99053,-63.532246,STU_ATH4_015SM
76.640594,-58.059822,STU_ATH4_016SM
11.024906,19.22943,STU_ATH4_017SM
61.06541,-44.082253,STU_ATH4_018SM
76.81083,-58.294975,STU_ATH4_019SM
30.476477,-43.92935,STU_ATH4_020SM
78.169334,-63.454838,STU_ATH4_021SM
64.436775,-43.942665,STU_ATH4_022SM
78.92487,-56.629738,STU_ATH4_023SM
73.919205,-62.37915,STU_ATH4_024SM
78.38688,-56.97884,STU_ATH4_025SM
30.638212,-27.985567,STU_ATH4_026SM
76.69296,-58.055943,STU_ATH4_027SM
76.8542,-59.631012,STU_ATH4_028SM
35.33922,17.836454,STU_ATH4_029SM
35.653797,18.06416,STU_ATH4_030SM
-7.046515,-51.981213,102-34
37.835854,-76.21684,102-35
38.635624,-76.10851,102-36
38.568985,-76.11641,102-37
-6.215568,-56.34588,103-28
34.14902,-80.42252,103-30
34.155155,-80.40942,103-31
35.696205,-75.62439,103-32
36.555557,-76.13868,103-33
35.880238,-77.34786,104-32
21.480825,-75.93824,104-33
30.263939,-79.81328,104-34
24.433489,-81.418274,104-35
-83.35297,34.19208,104-36
-83.291046,34.421288,104-37
36.93042,-76.42107,105-26
37.482872,-76.35493,105-27
37.643917,-76.40071,105-28
37.644062,-76.41466,105-29
36.271355,-77.166565,105-30
35.886906,-77.38562,105-31
36.66006,-76.22442,106-20
-12.351889,-51.685585,106-21
37.658955,-76.35864,106-22
37.66905,-76.36833,106-23
38.53314,-76.159294,106-24
38.702538,-76.11294,106-25
35.67504,-79.496124,107-16
35.68032,-79.49645,107-17
35.685665,-79.50355,107-18
35.67556,-79.510544,107-19
40.571518,-41.41223,MIS_IND_001SM
42.35074,-41.571594,MIS_IND_002SM
42.26906,-41.475643,MIS_IND_003SM
26.137999,66.54525,MIS_IND_004SM
42.46098,-41.60955,MIS_IND_005SM
40.613323,-41.51756,MIS_IND_006SM
41.558777,-41.16691,MIS_IND_007SM
41.844135,-41.49429,MIS_IND_008SM
40.494926,-41.45825,MIS_IND_009SM
-16.940268,-6.095859,MIS_IND_010SM
42.585766,-41.517918,MIS_IND_011SM
22.260126,84.42571,MIS_IND_012SM
16.229858,85.622986,MIS_IND_013SM
40.662727,-41.316776,MIS_IND_014SM
44.324257,-41.1894,MIS_IND_015SM
40.85481,-41.30974,MIS_IND_016SM
25.681105,67.500946,MIS_IND_017SM
20.537273,-43.114777,STU_BEA_001SM
20.120552,-42.33559,STU_BEA_002SM
9.126891,9.493811,STU_BEA_003SM
19.603153,-41.48871,STU_BEA_004SM
20.187754,-42.418667,STU_BEA_005SM
19.600185,-41.49164,STU_BEA_006SM
19.605766,-41.51297,STU_BEA_007SM
20.366348,-42.66103,STU_BEA_008SM
19.87181,-41.896732,STU_BEA_009SM
31.796335,-81.69339,STU_BEA_PRJ_001SM
31.802025,-81.71371,STU_BEA_PRJ_002SM
31.804363,-81.71898,STU_BEA_PRJ_003SM
57.865932,-70.256546,STU_CAN_001SM
57.7111,-71.170975,STU_CAN_002SM
57.775726,-70.267914,STU_CAN_003SM
57.09246,-70.37081,STU_CAN_004SM
57.723705,-71.124275,STU_CAN_005SM
57.48757,-71.07066,STU_CAN_007SM
57.463417,-71.24054,STU_CAN_008SM
49.623745,-62.82563,STU_CAN_009SM
57.016426,-70.30939,STU_CAN_010SM
57.437298,-70.879265,STU_CAN_011SM
49.621143,-62.824024,STU_CAN_012SM
57.46131,-71.137535,STU_CAN_013SM
57.500736,-71.06655,STU_CAN_014SM
57.4018,-70.81501,STU_CAN_015SM
39.901417,-14.555973,STU_CAR_001SM
0.7760493,-7.557385,STU_CAR_002SM
1.6706374,57.58438,STU_CAR_003SM
-1.5743343,4.993526,STU_CAR_004SM
-10.209039,14.266889,STU_CAR_005SM
-4.6797714,22.876513,STU_CAR_006SM
40.964603,68.252884,STU_CAR_007SM
35.094616,64.15007,STU_CAR_008SM
38.639618,-1.2497265,STU_CAR_009SM
41.211056,-31.670622,STU_CAR_010SM
75.72568,-24.196798,STU_CAR_011SM
3.3300068,56.02471,STU_CAR_012SM
41.404026,-14.618403,STU_CAR_013SM
12.466247,-3.253329,STU_CAR_014SM
25.614077,-23.786343,STU_CAR_015SM
-10.31888,14.109917,STU_CAR_016SM
75.92166,-24.174356,STU_CAR_017SM
34.7941,63.909325,STU_CAR_018SM
3.4846535,55.805378,STU_CAR_019SM
-6.0740395,-17.231352,STU_CAR_020SM
-1.2562727,-8.727096,STU_CAR_021SM
41.210896,-31.76107,STU_CAR_022SM
-11.302114,15.148633,STU_CAR_023SM
-5.2035503,-7.388141,STU_CAR_024SM
-9.566698,13.821451,STU_CAR_025SM
3.3425756,55.9706,STU_CAR_026SM
-10.557909,14.414828,STU_CAR_027SM
-4.736901,22.882355,STU_CAR_028SM
10.060276,-29.729454,STU_CAR_029SM
39.07783,-8.28672,STU_CAR_030SM
41.199757,-31.61335,STU_CAR_031SM
36.426033,-29.081068,STU_CAR_032SM
50.568275,-52.47709,STU_WAT_001SM
47.434753,-54.237206,STU_WAT_002SM
47.029762,-54.387745,STU_WAT_003SM
52.436703,-53.999218,STU_WAT_004SM
47.398106,-53.737362,STU_WAT_005SM
52.56889,-53.90237,STU_WAT_006SM
52.02803,-56.10089,STU_WAT_007SM
52.547813,-53.847874,STU_WAT_008SM
55.25084,-63.050358,STU_WAT_009SM
52.541756,-54.578487,STU_WAT_010SM
54.96799,-63.295403,STU_WAT_011SM
46.438015,-54.62024,STU_WAT_012SM
46.070457,-54.233456,STU_WAT_013SM
46.03626,-54.093903,STU_WAT_014SM
54.788727,-62.224205,STU_WAT_015SM
52.50767,-53.378193,STU_WAT_016SM
52.4938,-53.89232,STU_WAT_017SM
51.230804,-53.270077,STU_WAT_018SM
42.382343,-65.0655,STU_WAT_019SM
46.539318,-55.753468,STU_WAT_020SM
55.510334,-60.56877,STU_WAT_021SM
47.134197,-53.941982,STU_WAT_022SM
54.1312,-62.518543,STU_WAT_023SM
48.153534,-53.849716,STU_WAT_024SM
52.199123,-53.8371,STU_WAT_025SM
46.103428,-54.11721,STU_WAT_026SM
52.568485,-55.054962,STU_WAT_027SM
43.102238,-56.526394,STU_WAT_028SM
48.001183,-58.64986,STU_WAT_029SM
43.04332,-56.50726,STU_WAT_030SM
52.561558,-53.39872,STU_WAT_031SM
42.989838,-61.088024,STU_WAT_032SM
46.063572,-58.139,STU_WAT_033SM
51.991703,-53.60532,STU_WAT_034SM
52.400543,-54.20468,STU_WAT_035SM
30.671013,-35.593872,STA_ARB_001SM
30.472033,-35.491825,STA_ARB_002SM
30.636868,-35.4364,STA_ARB_003SM
30.745125,-35.258934,STA_ARB_004SM
30.63936,-35.427197,STA_ARB_005SM
30.568336,-35.518276,STA_ARB_006SM
30.714548,-35.2965,STA_ARB_007SM
30.639406,-35.439934,STA_ARB_008SM
38.27229,-32.20396,STA_ARB_009SM
35.766365,-31.171972,STA_ARB_010SM
35.62303,-32.23134,STA_ARB_011SM
36.147686,-32.045994,STA_ARB_012SM
36.70544,-32.48536,STA_ARB_013SM
36.4513,-32.408184,STA_ARB_014SM
38.551243,-31.4046,STA_ARB_015SM
38.407272,-31.30792,STA_ARB_016SM
38.380486,-32.2083,STA_ARB_017SM
35.42774,-30.97189,STA_ARB_018SM
38.612026,-34.8543,STA_ARB_019SM
37.739807,-31.656713,STA_ARB_020SM
35.69583,-32.3809,STA_ARB_021SM
38.491955,-31.412731,STA_ARB_022SM
56.856995,-27.34323,STU_WALK_001SM
56.782814,-27.340311,STU_WALK_002SM
56.782833,-27.34003,STU_WALK_003SM
55.775394,-27.402275,STU_WALK_004SM
-78.8035,31.648418,STU_WALK_005SM
1.4686387,53.726265,STU_WALK_006SM
6.4786797,-42.983868,STU_WALK_007SM
-24.377436,74.19829,STU_WALK_008SM
9.395372,-49.292236,STU_WALK_009SM
55.02472,-27.513365,STU_WALK_010SM
-1.8716701,-0.08213256,STU_WALK_011SM
12.372314,-64.301056,STU_WALK_012SM
55.17891,-29.060194,STU_WALK_013SM
9.084403,-53.344143,STU_WALK_014SM
55.37837,-27.357359,STU_WALK_015SM
9.084526,-53.343197,STU_WALK_016SM
55.204384,-27.416697,STU_WALK_X1SM
-57.35537,27.111063,111-17
-56.23788,25.765621,111-18
-56.110756,25.817661,111-19
-56.29033,27.335772,112-32
15.073093,55.58752,112-33
15.072632,55.5874,112-34
-55.505466,26.183805,112-35
-55.698936,26.109114,112-36
15.19036,55.640903,112-37
-56.23809,25.765265,113-20
-56.23808,25.76496,113-21
-56.237896,25.766222,113-22
-56.237526,25.76555,113-23
-55.98074,25.886856,113-24
14.735457,55.322376,113-25
-56.23832,25.76562,114-26
-56.228474,25.717966,114-27
-56.290665,27.335344,114-28
-56.23775,25.766542,114-29
-56.238346,25.76607,114-30
15.2661,55.683456,114-31
-57.545322,37.315857,115-25
-56.714973,37.60269,115-26
-57.448017,37.436127,115-27
-56.658157,37.62507,115-28
-58.007454,36.459972,115-29
-12.334448,68.58815,115-30
19.388239,-16.660631,116-19
-37.551506,-6.0829735,116-20
-56.98477,37.145805,116-21
-13.2795925,69.347824,116-22
-56.730965,37.95398,116-23
-13.322212,69.41003,116-24
-0.39009783,-21.553104,117-13
-38.049366,-1.9798888,117-14
19.440374,-19.073292,117-15
-21.608463,-4.7374754,117-16
-0.6995269,-20.973608,117-17
-35.09005,-7.2280602,117-18
-0.04280736,-22.676514,118-10
-0.63379604,-21.124763,118-11
0.17400733,-21.220201,118-12
-0.6320979,-21.081614,118-7
0.4756318,-21.072214,118-8
-37.979733,-1.575674,118-9
0.32950202,-21.963812,119-1
0.14917332,-21.794483,119-2
0.16285989,-21.8076,119-3
0.56375176,-20.944046,119-4
-27.910631,-23.299522,119-5
-12.496155,65.20613,119-6
-56.45682,37.777206,120-31
-56.785023,37.48836,120-32
-57.085457,37.18957,120-33
-13.056809,69.14653,120-34
-54.590298,37.140224,120-35
-39.99352,1.4159425,120-36
0.1502934,-22.630444,122-31
0.9141994,-22.174038,122-32
-14.23098,70.168236,122-33
-61.15796,29.112057,122-34
-56.589417,37.813026,122-35
-56.623775,37.761932,122-36
1.4508159,-23.183393,123-25
3.0848253,-21.87145,123-26
-34.87857,-6.5760245,123-27
-34.89118,-6.5468893,123-28
-66.284706,-19.455902,123-29
-13.200112,-57.529953,123-30
19.221724,-19.454618,124-19
-38.165257,-1.9940606,124-20
-35.21302,-7.22002,124-21
19.288525,-19.41796,124-22
1.3487498,-21.983112,124-23
19.249292,-19.747452,124-24
1.4986737,-20.804575,125-13
1.4250878,-22.002413,125-14
-20.484003,-6.8740816,125-15
0.19141874,-22.051373,125-16
-0.064392745,-22.678448,125-17
0.9139165,-22.174704,125-18
-62.577206,28.694256,126-10
1.4385201,-21.961254,126-11
1.0199145,-22.187054,126-12
-62.709557,28.601963,126-7
-57.878353,38.34341,126-8
-61.23298,37.51385,126-9
18.680202,49.354294,127-1
0.17374231,-22.412788,127-2
-1.3889229,-32.63625,127-3
-85.92597,9.029598,127-4
-14.161732,70.12492,127-5
-62.522884,37.512142,127-6
21.016764,72.226105,129-34
5.254911,78.6784,130-27
9.564804,90.9254,130-28
7.404863,93.259575,130-29
10.5875435,89.30364,130-30
13.007538,86.83016,130-31
20.522827,70.76441,130-32
26.492212,76.39904,131-21
21.455545,71.61133,131-22
7.5533557,88.63463,131-23
9.3530655,84.409805,131-24
9.676239,84.76833,131-25
9.380956,84.47329,131-26
27.658537,78.51386,132-15
21.63963,71.47604,132-16
-58.600296,35.140938,132-17
27.658287,78.51358,132-18
20.37341,72.587456,132-19
19.767982,70.798515,132-20
19.126932,57.72545,133-10
-58.539814,35.41075,133-11
-58.546867,35.320515,133-12
-58.61127,35.470634,133-13
0.6385824,-43.579185,STU C_ROW_001SM
0.3742272,-43.563072,STU C_ROW_002SM
0.6418522,-46.34147,STU C_ROW_003SM
0.9856641,-46.03419,STU C_ROW_004SM
3.2042158,-45.20524,STU C_ROW_005SM
0.3632958,-37.884144,STU C_ROW_006SM
-3.8041527,4.7439694,STU C_ROW_007SM
-2.3824265,3.9817743,STU C_ROW_008SM
-3.7141397,4.714203,STU C_ROW_009SM
-2.3983364,3.5628955,STU C_ROW_010SM
1.302192,-45.82183,STU C_ROW_011SM
-17.518353,36.055172,STU C_ROW_012SM
-2.4187343,4.183424,STU C_ROW_013SM
3.28293,-33.19243,STU C_ROW_014SM
-17.497665,36.0212,STU C_ROW_015SM
2.9358592,-45.291656,STU C_ROW_016SM
-2.5243702,3.9064302,STU C_ROW_017SM
0.35132238,-37.903255,STU C_ROW_018SM
1.1481882,-44.183098,STU C_ROW_019SM
1.1149853,-44.11232,STU C_ROW_020SM
1.159927,-45.43368,STU C_ROW_021SM
0.9825887,-44.791412,STU C_ROW_022SM
0.6007319,-45.68431,STU C_ROW_023SM
-0.364896,-43.682102,STU C_ROW_024SM
-60.579037,33.68309,133-14
19.139189,57.69747,133-9
20.412325,55.31837,134-3
20.561474,55.809002,134-4
19.12383,57.901104,134-5
-60.726368,33.509,134-6
-58.532345,33.491882,134-7
-60.760212,33.57062,134-8
-58.75802,36.696102,135-1
-58.519516,35.226936,135-2
-8.618,63.336884,STU_CLASS_GDM_001SM
-37.18431,-5.307563,STU_CLASS_GDM_002SM
-10.142629,64.635155,STU_CLASS_GDM_003SM
-37.2135,-5.3095946,STU_CLASS_GDM_004SM
6.2812586,-16.576378,STU_CLASS_GDM_005SM
-10.7359,65.17195,STU_CLASS_GDM_006SM
-10.830857,64.4165,STU_CLASS_GDM_007SM
18.422998,51.240135,STU_CLASS_GDM_008SM
18.443464,51.264626,STU_CLASS_GDM_009SM
-10.132913,64.744316,STU_CLASS_GDM_010SM
-11.492328,-16.72941,STU_CLASS_GDM_011SM
-10.7360935,65.16901,STU_CLASS_GDM_012SM
-10.185642,64.49089,STU_CLASS_GDM_013SM
-62.507954,24.734165,STU_CLASS_GDM_014SM
-62.17254,24.46754,STU_CLASS_GDM_015SM
-7.804322,3.5431502,STU_CLASS_GDM_016SM
-11.499241,-16.68772,STU_CLASS_GDM_017SM
-10.295543,67.202866,STU_CLASS_GDM_018SM
-37.217937,-5.2521906,STU_CLASS_GDM_019SM
-37.152725,-5.463619,STU_CLASS_GDM_020SM
-8.013924,56.9928,STU_CLASS_GDM_021SM
-8.141916,57.583096,STU_CLASS_GDM_022SM
6.4764643,-17.022936,STU_CLASS_GDM_023SM
6.5315094,-17.036734,STU_CLASS_GDM_024SM
-9.961647,64.56809,STU_CLASS_GDM_026SM
-29.452944,-8.93427,STU_CLASS_GDM_027SM
4.8483944,22.203646,STU_CLASS_GDM_028SM
-29.453287,-8.934955,STU_CLASS_GDM_029SM
-29.596233,-8.106229,STU_CLASS_GDM_030SM
-62.96038,29.222982,STU_CLASS _LC_X1SM
15.811798,59.77829,STU_CLASS_MARK_015SC
-78.13276,-51.558987,STU_CLASS_MATH_X1SM
35.139175,52.200645,STU_BEST10_001SM
36.171196,53.05591,STU_BEST10_002SM
16.112364,-7.552183,STU_BEST10_003SM
-2.1707919,-0.25579086,STU_BEST10_004SM
-2.5006196,17.284433,STU_BEST10_005SM
-5.074287,21.149632,STU_BEST10_006SM
-4.8513794,21.323751,STU_BEST10_007SM
-4.421107,18.246803,STU_BEST10_008SM
-30.755646,24.4902,STU_BEST10_009SM
-15.700007,38.99823,STU_BEST10_010SM
41.781174,68.58016,STU_BEST10_011SM
-23.167547,70.863106,STU_BEST10_012SM
30.127634,55.71347,STU_BEST10_013SM
11.9768505,65.31928,STU_BEST10_014SM
-23.305222,70.62658,STU_BEST10_015SM
-19.83807,22.7257,STU_BEST10_016SM
-20.971804,79.07548,STU_BEST10_017SM
-16.576582,26.838642,STU_BEST10_018SM
-33.65788,34.308113,STU_BEST10_019SM
-16.703375,3.0987186,STU_BEST10_020SM
-16.683825,3.08953,STU_BEST10_021SM
-3.3662465,19.321035,STU_BEST10_022SM
-17.157398,4.356952,STU_BEST10_023SM
-73.52914,22.36282,STU_BEST10_024SM
-68.157745,19.16687,STU_BEST10_025SM
-73.3927,20.644714,STU_BEST10_026SM
-68.327705,27.69753,STU_BEST10_027SM
-71.3075,22.1723,STU_BEST10_028SM
-70.46374,21.17523,STU_BEST10_029SM
-76.890335,31.213718,STU_BEST10_030SM
-68.119125,18.986849,STU_BEST10_031SM
-75.033646,29.17813,STU_BEST10_032SM
-69.21628,30.86853,STU_BEST10_033SM
-71.22151,21.198215,STU_BEST10_034SM
54.798466,-79.35114,143-1
54.66973,-80.16732,143-2
35.763184,-56.123528,143-3
58.53817,-79.21745,143-4
35.695854,-56.139084,143-5
55.774765,-74.99933,143-6
91.03677,-30.365477,STU_30n3_001SM
83.91421,-29.80133,STU_30n3_003SM
91.28824,-28.286478,STU_30n3_004SM
91.264915,-28.886166,STU_30n3_005SM
88.573235,-25.255001,STU_30n3_006SM
90.19218,-27.204866,STU_30n3_007SM
91.38213,-30.078686,STU_30n3_008SM
90.74406,-29.930943,STU_30n3_009SM
89.63825,-23.280998,STU_30n3_010SM
91.39101,-30.013935,STU_30n3_011SM
91.194626,-30.088284,STU_30n3_012SM
90.35942,-27.059752,STU_30n3_013SM
92.25603,-28.719149,STU_30n3_014SM
-73.626785,-39.446087,COM_ACM_001SM
-73.30186,-39.48087,COM_ACM_002SM
-90.5609,-17.497046,COM_ACM_003SM
-35.57157,-8.1812315,COM_ACM_004SM
-78.08497,-35.661118,COM_ACM_005SM
-77.45826,-36.223286,COM_ACM_006SM
-88.237976,-22.916338,COM_ACM_007SM
